"ID","COD_GRUPO","NOTA","CULTURA","LIVROS","TRABALHO"
1070,"Engenharia Ambiental",55.1,"4","9","Nao Estou Trabalhando"
1071,"Engenharia Ambiental",33.1,"1","5","Nao Estou Trabalhando"
1072,"Engenharia Ambiental",28.3,"5","2","Nao Estou Trabalhando"
1073,"Engenharia Ambiental",46.6,"3","2","Nao Estou Trabalhando"
1074,"Engenharia Ambiental",42.6,"5","2","Nao Estou Trabalhando"
1075,"Engenharia Ambiental",59.7,"5","0","Nao Estou Trabalhando"
1076,"Engenharia Ambiental",48.4,"6","5","Nao Estou Trabalhando"
1077,"Engenharia Ambiental",34.6,"1","7","Nao Estou Trabalhando"
1078,"Engenharia Ambiental",30.1,"3","2","Trabalho 40 horas semanais ou mais"
1079,"Engenharia Ambiental",43.3,"4","2","Nao Estou Trabalhando"
1080,"Engenharia Ambiental",53.6,"2","2","Nao Estou Trabalhando"
1081,"Engenharia Ambiental",33,"2","5","Nao Estou Trabalhando"
1082,"Engenharia Ambiental",41.2,"5","0","Nao Estou Trabalhando"
1083,"Engenharia Ambiental",51.6,"3","9","Nao Estou Trabalhando"
1084,"Engenharia Ambiental",54.5,"5","5","Trabalho Eventualmente"
1085,"Engenharia Ambiental",43.3,"3","5","Nao Estou Trabalhando"
1086,"Engenharia Ambiental",38.8,"4","2","Nao Estou Trabalhando"
1087,"Engenharia Ambiental",58.3,"5","2","Nao Estou Trabalhando"
1088,"Engenharia Ambiental",48.7,"1","2","Nao Estou Trabalhando"
1089,"Engenharia Ambiental",53.6,"1","2","Nao Estou Trabalhando"
1090,"Engenharia Ambiental",58.5,"5","0","Nao Estou Trabalhando"
1091,"Engenharia Ambiental",48.8,"3","2","Nao Estou Trabalhando"
1092,"Engenharia Ambiental",59.5,"3","0","Nao Estou Trabalhando"
1093,"Engenharia Ambiental",54,"5","5","Nao Estou Trabalhando"
1094,"Engenharia Ambiental",30,"2","5","Nao Estou Trabalhando"
1095,"Engenharia Ambiental",47.8,"2","2","Nao Estou Trabalhando"
1096,"Engenharia Ambiental",37.9,"1","2","Nao Estou Trabalhando"
1097,"Engenharia Ambiental",35.8,"1","2","Nao Estou Trabalhando"
1098,"Engenharia Ambiental",53.2,"1","5","Nao Estou Trabalhando"
1099,"Engenharia Ambiental",55.3,"3","0","Nao Estou Trabalhando"
1100,"Engenharia Ambiental",55.3,"3","2","Nao Estou Trabalhando"
1101,"Engenharia Ambiental",56.6,"4","7","Nao Estou Trabalhando"
1102,"Engenharia Ambiental",29.3,"0","2","Trabalho 40 horas semanais ou mais"
1103,"Engenharia Ambiental",56.8,"6","2","Nao Estou Trabalhando"
1104,"Engenharia Ambiental",36,"3","2","Nao Estou Trabalhando"
1105,"Engenharia Ambiental",28.9,"1","5","Nao Estou Trabalhando"
1107,"Engenharia Ambiental",42.9,"2","0","Nao Estou Trabalhando"
1108,"Engenharia de Alimentos",37.4,"1","2","Nao Estou Trabalhando"
1109,"Engenharia de Alimentos",33.2,"1","5","Nao Estou Trabalhando"
1110,"Engenharia de Alimentos",48.4,"0","0","Nao Estou Trabalhando"
1111,"Engenharia de Alimentos",26.2,"0","5","Nao Estou Trabalhando"
1112,"Engenharia de Alimentos",44.8,"1","5","Nao Estou Trabalhando"
1113,"Engenharia de Alimentos",26,"2","2","Trabalho de 21 a 31 horas semanais"
1114,"Engenharia de Alimentos",48.2,"5","7","Trabalho Eventualmente"
1115,"Engenharia de Alimentos",32.9,"1","5","Nao Estou Trabalhando"
1116,"Engenharia de Alimentos",22.4,"2","5","Nao Estou Trabalhando"
1117,"Engenharia de Alimentos",38.8,"1","7","Nao Estou Trabalhando"
1118,"Engenharia de Alimentos",36.3,"5","2","Nao Estou Trabalhando"
1119,"Engenharia de Alimentos",24.7,"1","2","Trabalho Eventualmente"
1120,"Engenharia de Alimentos",43.2,"5","2","Nao Estou Trabalhando"
1121,"Engenharia de Alimentos",43.6,"2","5","Nao Estou Trabalhando"
1122,"Engenharia de Alimentos",36.1,"0","9","Nao Estou Trabalhando"
1123,"Engenharia de Alimentos",26.2,"4","9","Nao Estou Trabalhando"
1124,"Engenharia de Alimentos",33.1,"0","7","Nao Estou Trabalhando"
1125,"Engenharia de Alimentos",46.8,"4","0","Nao Estou Trabalhando"
1126,"Engenharia de Alimentos",24.3,"6","2","Nao Estou Trabalhando"
1127,"Engenharia de Alimentos",30.8,"3","2","Nao Estou Trabalhando"
1128,"Engenharia de Alimentos",28.6,"4","5","Nao Estou Trabalhando"
1129,"Engenharia de Alimentos",23.6,"3","2","Trabalho Eventualmente"
1130,"Engenharia de Alimentos",53.8,"2","0","Nao Estou Trabalhando"
1131,"Engenharia de Alimentos",13.4,"0","0","Trabalho 40 horas semanais ou mais"
1132,"Engenharia de Alimentos",24,"4","2","Nao Estou Trabalhando"
1133,"Engenharia de Alimentos",23.4,"4","5","Trabalho Eventualmente"
1134,"Engenharia de Alimentos",29.1,"4","5","Nao Estou Trabalhando"
1135,"Engenharia de Alimentos",44,"1","2","Nao Estou Trabalhando"
1136,"Engenharia de Alimentos",26.4,"4","7","Nao Estou Trabalhando"
1137,"Engenharia de Alimentos",42.9,"0","5","Nao Estou Trabalhando"
1138,"Engenharia de Alimentos",47.2,"1","5","Nao Estou Trabalhando"
1139,"Engenharia de Alimentos",27,"0","0","Nao Estou Trabalhando"
1140,"Engenharia de Alimentos",37.2,"4","2","Nao Estou Trabalhando"
1141,"Engenharia de Alimentos",44.3,"2","9","Trabalho 40 horas semanais ou mais"
1142,"Engenharia de Alimentos",32.4,"3","2","Nao Estou Trabalhando"
1143,"Engenharia de Alimentos",26.9,"3","5","Nao Estou Trabalhando"
1144,"Engenharia de Alimentos",45.3,"1","2","Nao Estou Trabalhando"
1145,"Engenharia de Alimentos",55.7,"1","0","Nao Estou Trabalhando"
1146,"Engenharia de Alimentos",43.7,"1","7","Nao Estou Trabalhando"
1147,"Engenharia de Alimentos",42.6,"4","2","Nao Estou Trabalhando"
1148,"Engenharia de Alimentos",27.9,"5","0","Trabalho Eventualmente"
1149,"Engenharia de Alimentos",30.7,"0","2","Nao Estou Trabalhando"
1150,"Engenharia de Alimentos",28,"2","0","Nao Estou Trabalhando"
1151,"Engenharia de Alimentos",54,"0","2","Nao Estou Trabalhando"
1152,"Engenharia de Alimentos",26.1,"2","2","Nao Estou Trabalhando"
1153,"Engenharia de Alimentos",66.4,"6","2","Trabalho 40 horas semanais ou mais"
1154,"Engenharia de Alimentos",27.3,"5","2","Nao Estou Trabalhando"
1155,"Engenharia de Alimentos",27,"1","2","Nao Estou Trabalhando"
1156,"Engenharia de Alimentos",52.2,"0","2","Nao Estou Trabalhando"
1157,"Engenharia de Alimentos",54.2,"2","2","Nao Estou Trabalhando"
1158,"Engenharia de Alimentos",16.4,"3","0","Nao Estou Trabalhando"
1159,"Engenharia de Alimentos",50.7,"6","5","Nao Estou Trabalhando"
1160,"Engenharia de Alimentos",35.9,"4","2","Nao Estou Trabalhando"
1161,"Engenharia de Alimentos",53.1,"4","0","Nao Estou Trabalhando"
1162,"Engenharia de Alimentos",37.4,"2","5","Nao Estou Trabalhando"
1163,"Engenharia de Alimentos",41.2,"0","2","Nao Estou Trabalhando"
1164,"Engenharia de Alimentos",34.2,"3","7","Trabalho Eventualmente"
1165,"Engenharia de Alimentos",37.1,"5","2","Nao Estou Trabalhando"
1166,"Engenharia de Alimentos",43.4,"6","0","Nao Estou Trabalhando"
1167,"Engenharia de Alimentos",34.1,"6","2","Nao Estou Trabalhando"
1168,"Engenharia de Alimentos",42.7,"3","5","Nao Estou Trabalhando"
1169,"Engenharia de Alimentos",56.3,"4","5","Nao Estou Trabalhando"
1170,"Engenharia",52.4,"3","5","Nao Estou Trabalhando"
1171,"Engenharia",36.1,"3","0","Nao Estou Trabalhando"
1172,"Engenharia",48.1,"1","2","Nao Estou Trabalhando"
1173,"Engenharia",27.7,"4","0","Nao Estou Trabalhando"
1174,"Engenharia",49.4,"0","5","Nao Estou Trabalhando"
1175,"Engenharia",49.6,"1","9","Nao Estou Trabalhando"
1176,"Engenharia",41.9,"1","2","Nao Estou Trabalhando"
1177,"Engenharia",63.1,"2","2","Nao Estou Trabalhando"
1178,"Engenharia",41.5,"3","2","Nao Estou Trabalhando"
1179,"Engenharia",22.7,"4","2","Nao Estou Trabalhando"
1180,"Engenharia",45.9,"0","2","Nao Estou Trabalhando"
1181,"Engenharia",53.1,"3","5","Nao Estou Trabalhando"
1182,"Engenharia",53.2,"3","2","Nao Estou Trabalhando"
1183,"Engenharia",45.1,"4","0","Nao Estou Trabalhando"
1184,"Engenharia",41.8,"3","2","Nao Estou Trabalhando"
1185,"Engenharia",28.5,"1","2","Nao Estou Trabalhando"
1186,"Engenharia",38.1,"4","5","Nao Estou Trabalhando"
1187,"Engenharia",58.3,"4","5","Nao Estou Trabalhando"
1188,"Engenharia",33.3,"1","5","Nao Estou Trabalhando"
1189,"Engenharia",48.1,"1","9","Nao Estou Trabalhando"
1190,"Engenharia",47.4,"4","2","Nao Estou Trabalhando"
1191,"Engenharia",37.8,"3","2","Nao Estou Trabalhando"
1192,"Engenharia",44.1,"3","2","Nao Estou Trabalhando"
1193,"Engenharia",57.1,"2","2","Nao Estou Trabalhando"
1194,"Engenharia",68.5,"1","0","Nao Estou Trabalhando"
1195,"Engenharia",55.3,"0","5","Nao Estou Trabalhando"
1196,"Engenharia",47.9,"1","5","Nao Estou Trabalhando"
1197,"Engenharia",42.6,"1","2","Nao Estou Trabalhando"
1198,"Engenharia",43.9,"6","5","Nao Estou Trabalhando"
1199,"Engenharia",39.2,"1","9","Nao Estou Trabalhando"
1200,"Engenharia",46.3,"3","7","Nao Estou Trabalhando"
1201,"Engenharia",41.7,"4","2","Nao Estou Trabalhando"
1202,"Musica",45,"3","2","Trabalho Eventualmente"
1203,"Musica",35,"0","0","Trabalho ate 20 horas semanais"
1204,"Musica",54.9,"3","5","Trabalho 40 horas semanais ou mais"
1205,"Musica",44.9,"1","0","Trabalho de 21 a 31 horas semanais"
1206,"Musica",49.4,"6","5","Trabalho 40 horas semanais ou mais"
1207,"Musica",39.8,"5","5","Trabalho de 21 a 31 horas semanais"
1208,"Musica",34.1,"6","5","Trabalho 40 horas semanais ou mais"
1209,"Musica",47.4,"3","2","Trabalho 40 horas semanais ou mais"
1210,"Musica",46.2,"2","7","Trabalho de 21 a 31 horas semanais"
1211,"Musica",52.1,"4","5","Trabalho Eventualmente"
1212,"Musica",47.4,"4","7","Trabalho de 21 a 31 horas semanais"
1213,"Musica",49.3,"4","2","Trabalho Eventualmente"
1214,"Musica",30.4,"4","7","Trabalho de 21 a 31 horas semanais"
1215,"Musica",44.3,"5","7","Trabalho ate 20 horas semanais"
1216,"Musica",39.5,"0","2","Trabalho Eventualmente"
1217,"Musica",35,"0","0","Nao Estou Trabalhando"
1218,"Musica",59,"6","0","Trabalho Eventualmente"
1219,"Musica",31.5,"6","2","Nao Estou Trabalhando"
1220,"Musica",54.7,"5","5","Nao Estou Trabalhando"
1221,"Geografia (Licenciatura)",43,"0","5","Trabalho de 21 a 31 horas semanais"
1222,"Geografia (Licenciatura)",57.8,"5","2","Trabalho ate 20 horas semanais"
1223,"Geografia (Licenciatura)",60.8,"3","2","Nao Estou Trabalhando"
1224,"Geografia (Licenciatura)",44.2,"5","9","Nao Estou Trabalhando"
1225,"Geografia (Licenciatura)",65.3,"2","5","Nao Estou Trabalhando"
1226,"Geografia (Licenciatura)",43.1,"5","7","Trabalho 40 horas semanais ou mais"
1227,"Geografia (Licenciatura)",49.2,"6","2","Nao Estou Trabalhando"
1228,"Geografia (Licenciatura)",39.1,"5","5","Nao Estou Trabalhando"
1229,"Geografia (Licenciatura)",50.6,"6","5","Trabalho de 21 a 31 horas semanais"
1230,"Geografia (Licenciatura)",64.4,"5","7","Trabalho de 21 a 31 horas semanais"
1231,"Geografia (Licenciatura)",43.4,"4","2","Nao Estou Trabalhando"
1232,"Geografia (Licenciatura)",49.2,"3","2","Nao Estou Trabalhando"
1233,"Geografia (Licenciatura)",34.9,"4","5","Nao Estou Trabalhando"
1234,"Geografia (Licenciatura)",46.5,"3","2","Nao Estou Trabalhando"
1235,"Geografia (Licenciatura)",63.1,"3","2","Trabalho Eventualmente"
1236,"Geografia (Licenciatura)",48.1,"3","2","Nao Estou Trabalhando"
1237,"Geografia (Licenciatura)",60.4,"5","2","Trabalho Eventualmente"
1238,"Geografia (Licenciatura)",22.8,"3","5","Trabalho Eventualmente"
1239,"Geografia (Licenciatura)",34.4,"6","2","Trabalho Eventualmente"
1240,"Geografia (Licenciatura)",49.6,"5","2","Nao Estou Trabalhando"
1241,"Geografia (Licenciatura)",43.6,"1","0","Trabalho 40 horas semanais ou mais"
1242,"Geografia (Licenciatura)",36.7,"4","5","Nao Estou Trabalhando"
1243,"Geografia (Licenciatura)",44.3,"6","2","Trabalho 40 horas semanais ou mais"
1244,"Geografia (Licenciatura)",61.5,"5","5","Nao Estou Trabalhando"
1245,"Geografia (Licenciatura)",43.3,"5","5","Nao Estou Trabalhando"
1246,"Geografia (Licenciatura)",46.8,"3","5","Trabalho 40 horas semanais ou mais"
1247,"Geografia (Licenciatura)",40.7,"5","2","Trabalho 40 horas semanais ou mais"
1248,"Geografia (Licenciatura)",59.2,"3","2","Trabalho de 21 a 31 horas semanais"
1249,"Geografia (Licenciatura)",27.1,"4","2","Trabalho 40 horas semanais ou mais"
1250,"Geografia (Licenciatura)",74.6,"6","5","Trabalho 40 horas semanais ou mais"
1251,"Geografia (Licenciatura)",57.2,"0","2","Nao Estou Trabalhando"
1252,"Geografia (Licenciatura)",35.8,"3","2","Nao Estou Trabalhando"
1253,"Geografia (Licenciatura)",52.4,"5","2","Nao Estou Trabalhando"
1254,"Geografia (Licenciatura)",45.5,"5","2","Trabalho 40 horas semanais ou mais"
1255,"Geografia (Licenciatura)",73.3,"2","7","Trabalho 40 horas semanais ou mais"
1256,"Geografia (Licenciatura)",73.9,"6","9","Nao Estou Trabalhando"
1257,"Geografia (Licenciatura)",42.3,"4","5","Nao Estou Trabalhando"
1258,"Geografia (Licenciatura)",45.1,"1","2","Nao Estou Trabalhando"
1259,"Geografia (Licenciatura)",59.5,"5","9","Trabalho de 21 a 31 horas semanais"
1260,"Geografia (Licenciatura)",48.9,"5","5","Trabalho 40 horas semanais ou mais"
1261,"Geografia (Licenciatura)",46.1,"2","5","Nao Estou Trabalhando"
1262,"Geografia (Licenciatura)",43.2,"6","2","Nao Estou Trabalhando"
1263,"Geografia (Licenciatura)",42.8,"4","7","Nao Estou Trabalhando"
1264,"Geografia (Licenciatura)",37.3,"6","5","Trabalho ate 20 horas semanais"
1265,"Geografia (Licenciatura)",62.6,"6","9","Nao Estou Trabalhando"
1266,"Geografia (Licenciatura)",42,"2","9","Nao Estou Trabalhando"
1267,"Geografia (Licenciatura)",27.1,"3","0","Nao Estou Trabalhando"
1268,"Geografia (Licenciatura)",45.6,"5","5","Nao Estou Trabalhando"
1269,"Geografia (Licenciatura)",29.7,"3","2","Nao Estou Trabalhando"
1270,"Geografia (Licenciatura)",53,"4","2","Nao Estou Trabalhando"
1271,"Geografia (Licenciatura)",63.8,"4","0","Nao Estou Trabalhando"
1272,"Geografia (Licenciatura)",56.3,"3","5","Trabalho Eventualmente"
1273,"Geografia (Licenciatura)",49.1,"0","2","Nao Estou Trabalhando"
1274,"Geografia (Licenciatura)",47.5,"5","2","Nao Estou Trabalhando"
1275,"Geografia (Licenciatura)",65.8,"1","0","Nao Estou Trabalhando"
1276,"Geografia (Licenciatura)",35.6,"6","0","Nao Estou Trabalhando"
1277,"Geografia (Licenciatura)",39.9,"4","2","Trabalho ate 20 horas semanais"
1279,"Geografia (Licenciatura)",46.7,"3","5","Trabalho 40 horas semanais ou mais"
1280,"Geografia (Licenciatura)",57.6,"6","9","Nao Estou Trabalhando"
1281,"Geografia (Licenciatura)",18.8,"5","5","Nao Estou Trabalhando"
1282,"Geografia (Licenciatura)",44.2,"1","5","Nao Estou Trabalhando"
1283,"Geografia (Licenciatura)",70.9,"3","9","Trabalho ate 20 horas semanais"
1284,"Filosofia (Bacharelado)",52.6,"2","7","Trabalho 40 horas semanais ou mais"
1285,"Filosofia (Bacharelado)",38.7,"1","5","Trabalho 40 horas semanais ou mais"
1287,"Filosofia (Licenciatura)",61.9,"4","9","Nao Estou Trabalhando"
1288,"Filosofia (Licenciatura)",62.5,"4","5","Nao Estou Trabalhando"
1289,"Filosofia (Licenciatura)",50.8,"4","5","Nao Estou Trabalhando"
1290,"Filosofia (Licenciatura)",31.8,"1","5","Nao Estou Trabalhando"
1291,"Ciencias Sociais (Bacharelado)",43.9,"2","2","Trabalho de 21 a 31 horas semanais"
1292,"Ciencias Sociais (Bacharelado)",28.3,"2","2","Trabalho Eventualmente"
1293,"Ciencias Sociais (Bacharelado)",68.6,"1","7","Nao Estou Trabalhando"
1294,"Ciencias Sociais (Bacharelado)",49.3,"0","7","Nao Estou Trabalhando"
1295,"Ciencias Sociais (Bacharelado)",47.2,"6","7","Nao Estou Trabalhando"
1296,"Ciencias Sociais (Bacharelado)",62.5,"3","0","Nao Estou Trabalhando"
1297,"Ciencias Sociais (Bacharelado)",41.4,"5","7","Nao Estou Trabalhando"
1298,"Matematica (Bacharelado)",54.3,"6","2","Trabalho ate 20 horas semanais"
1299,"Matematica (Bacharelado)",65.2,"1","9","Trabalho Eventualmente"
1300,"Matematica (Bacharelado)",72.4,"6","7","Nao Estou Trabalhando"
1301,"Matematica (Bacharelado)",79,"0","2","Trabalho ate 20 horas semanais"
1302,"Fisica (Bacharelado)",45.3,"0","2","Nao Estou Trabalhando"
1303,"Fisica (Bacharelado)",40.3,"0","0","Nao Estou Trabalhando"
1304,"Fisica (Bacharelado)",60.3,"0","2","Nao Estou Trabalhando"
1305,"Fisica (Bacharelado)",48.2,"5","0","Trabalho Eventualmente"
1306,"Fisica (Bacharelado)",36.6,"2","5","Nao Estou Trabalhando"
1307,"Engenharia",30.7,"2","2","Nao Estou Trabalhando"
1308,"Engenharia",40.6,"4","2","Nao Estou Trabalhando"
1309,"Engenharia",34.4,"5","2","Nao Estou Trabalhando"
1310,"Engenharia",35.7,"2","5","Nao Estou Trabalhando"
1311,"Engenharia",36.9,"3","5","Nao Estou Trabalhando"
1312,"Engenharia",49,"4","0","Nao Estou Trabalhando"
1313,"Engenharia",28.4,"4","5","Nao Estou Trabalhando"
1314,"Engenharia",51,"5","2","Trabalho Eventualmente"
1315,"Engenharia",47.5,"6","2","Nao Estou Trabalhando"
1316,"Engenharia",46.7,"4","2","Nao Estou Trabalhando"
1317,"Engenharia",42.3,"5","0","Trabalho de 21 a 31 horas semanais"
1318,"Engenharia",44.5,"6","2","Nao Estou Trabalhando"
1319,"Engenharia",35,"6","5","Nao Estou Trabalhando"
1320,"Engenharia",29.7,"3","5","Nao Estou Trabalhando"
1321,"Engenharia",28.8,"4","2","Nao Estou Trabalhando"
1322,"Engenharia",44.2,"6","0","Nao Estou Trabalhando"
1323,"Engenharia",46.3,"3","0","Nao Estou Trabalhando"
1324,"Engenharia",49,"4","5","Nao Estou Trabalhando"
1325,"Engenharia",30.8,"4","9","Nao Estou Trabalhando"
1326,"Engenharia",39.2,"0","2","Nao Estou Trabalhando"
1327,"Engenharia",42.8,"4","2","Nao Estou Trabalhando"
1328,"Engenharia",30.9,"4","2","Nao Estou Trabalhando"
1329,"Engenharia",26.8,"4","5","Nao Estou Trabalhando"
1330,"Engenharia",40.4,"5","5","Nao Estou Trabalhando"
1331,"Engenharia",20.5,"5","2","Nao Estou Trabalhando"
1332,"Engenharia",42.1,"4","2","Nao Estou Trabalhando"
1333,"Engenharia",46.4,"4","7","Nao Estou Trabalhando"
1334,"Engenharia",34,"5","0","Trabalho Eventualmente"
1335,"Engenharia",16.8,"1","0","Nao Estou Trabalhando"
1336,"Engenharia",42.2,"5","5","Nao Estou Trabalhando"
1337,"Engenharia",33.9,"2","2","Trabalho Eventualmente"
1338,"Engenharia",31,"5","7","Nao Estou Trabalhando"
1339,"Engenharia",39.5,"4","7","Nao Estou Trabalhando"
1340,"Engenharia",37.9,"5","2","Trabalho Eventualmente"
1341,"Engenharia",9.1,"5","2","Nao Estou Trabalhando"
1342,"Engenharia",48.8,"6","5","Trabalho Eventualmente"
1343,"Engenharia",28.5,"4","2","Nao Estou Trabalhando"
1344,"Engenharia",23.5,"4","2","Trabalho 40 horas semanais ou mais"
1345,"Engenharia",21.6,"3","2","Nao Estou Trabalhando"
1346,"Engenharia",27.7,"5","2","Nao Estou Trabalhando"
1347,"Engenharia",40.8,"6","7","Nao Estou Trabalhando"
1348,"Engenharia",31.3,"5","7","Nao Estou Trabalhando"
1349,"Engenharia",42.1,"5","2","Nao Estou Trabalhando"
1350,"Engenharia",18.8,"6","2","Nao Estou Trabalhando"
1351,"Engenharia",30.2,"5","5","Nao Estou Trabalhando"
1352,"Engenharia de Producao",40.9,"2","5","Nao Estou Trabalhando"
1353,"Engenharia de Producao",34.3,"5","5","Trabalho ate 20 horas semanais"
1354,"Engenharia de Producao",37.5,"1","5","Trabalho 40 horas semanais ou mais"
1355,"Engenharia de Producao",29.6,"3","0","Trabalho 40 horas semanais ou mais"
1356,"Engenharia de Producao",39.4,"2","2","Trabalho Eventualmente"
1358,"Engenharia de Producao",51.4,"3","2","Nao Estou Trabalhando"
1359,"Engenharia de Producao",38.3,"1","2","Nao Estou Trabalhando"
1360,"Engenharia de Producao",47.8,"4","7","Nao Estou Trabalhando"
1361,"Engenharia de Producao",57.6,"3","0","Nao Estou Trabalhando"
1362,"Engenharia de Producao",46.8,"5","5","Trabalho 40 horas semanais ou mais"
1363,"Engenharia de Producao",33.6,"3","2","Nao Estou Trabalhando"
1364,"Engenharia de Producao",21.3,"1","2","Nao Estou Trabalhando"
1365,"Engenharia de Producao",32.5,"6","2","Nao Estou Trabalhando"
1366,"Engenharia de Producao",30.6,"4","5","Trabalho Eventualmente"
1367,"Engenharia de Producao",31.4,"5","2","Nao Estou Trabalhando"
1368,"Engenharia de Producao",49.2,"3","2","Nao Estou Trabalhando"
1369,"Engenharia de Producao",44.1,"5","9","Nao Estou Trabalhando"
1371,"Engenharia de Producao",48.5,"3","9","Nao Estou Trabalhando"
1372,"Engenharia de Producao",49.8,"5","2","Trabalho Eventualmente"
1374,"Engenharia de Producao",42,"2","5","Nao Estou Trabalhando"
1375,"Engenharia de Producao",54,"0","2","Trabalho 40 horas semanais ou mais"
1376,"Engenharia de Producao",46.2,"3","5","Nao Estou Trabalhando"
1377,"Engenharia de Producao",28.1,"4","2","Nao Estou Trabalhando"
1378,"Engenharia de Producao",42.4,"1","2","Nao Estou Trabalhando"
1380,"Engenharia de Producao",58.4,"5","0","Nao Estou Trabalhando"
1382,"Engenharia de Producao",30.7,"5","5","Nao Estou Trabalhando"
1383,"Engenharia de Producao",34.6,"1","2","Nao Estou Trabalhando"
1385,"Ciencias Sociais (Licenciatura)",37.2,"6","9","Nao Estou Trabalhando"
1386,"Ciencias Sociais (Licenciatura)",29.4,"5","5","Nao Estou Trabalhando"
1387,"Ciencias Sociais (Licenciatura)",60.6,"5","2","Trabalho 40 horas semanais ou mais"
1388,"Ciencias Sociais (Licenciatura)",40,"6","7","Nao Estou Trabalhando"
1389,"Ciencias Sociais (Licenciatura)",50.2,"1","5","Nao Estou Trabalhando"
1390,"Ciencias Sociais (Licenciatura)",43.3,"0","2","Nao Estou Trabalhando"
1391,"Ciencias Sociais (Licenciatura)",38.1,"5","2","Nao Estou Trabalhando"
1392,"Ciencias Sociais (Licenciatura)",66.3,"1","5","Trabalho 40 horas semanais ou mais"
1393,"Ciencias Sociais (Licenciatura)",46.4,"5","2","Nao Estou Trabalhando"
1394,"Ciencias Sociais (Licenciatura)",41.9,"4","5","Nao Estou Trabalhando"
1395,"Ciencias Sociais (Licenciatura)",32.7,"6","5","Nao Estou Trabalhando"
1396,"Ciencias Sociais (Licenciatura)",34.9,"0","2","Trabalho 40 horas semanais ou mais"
1397,"Ciencias Sociais (Licenciatura)",40.7,"5","9","Nao Estou Trabalhando"
1399,"Ciencias Sociais (Licenciatura)",63.8,"6","5","Trabalho ate 20 horas semanais"
1400,"Ciencias Sociais (Licenciatura)",40.7,"2","9","Nao Estou Trabalhando"
1401,"Ciencias Sociais (Licenciatura)",56.6,"6","9","Nao Estou Trabalhando"
1402,"Ciencias Sociais (Licenciatura)",53.6,"6","5","Nao Estou Trabalhando"
1403,"Ciencias Sociais (Licenciatura)",35.7,"6","2","Nao Estou Trabalhando"
1404,"Ciencias Sociais (Licenciatura)",47.4,"1","7","Trabalho 40 horas semanais ou mais"
1405,"Ciencias Sociais (Licenciatura)",50.8,"6","5","Nao Estou Trabalhando"
1406,"Ciencias Sociais (Licenciatura)",41.5,"5","5","Nao Estou Trabalhando"
1407,"Ciencias Sociais (Licenciatura)",56.4,"2","0","Nao Estou Trabalhando"
1408,"Ciencias Sociais (Licenciatura)",45.2,"6","9","Trabalho ate 20 horas semanais"
1409,"Ciencias Sociais (Licenciatura)",35.9,"6","2","Trabalho 40 horas semanais ou mais"
1410,"Ciencias Sociais (Licenciatura)",37.6,"6","9","Trabalho ate 20 horas semanais"
1412,"Ciencias Sociais (Licenciatura)",54.2,"4","2","Nao Estou Trabalhando"
1413,"Ciencias Sociais (Licenciatura)",53.6,"5","2","Nao Estou Trabalhando"
1414,"Ciencias Sociais (Licenciatura)",40.6,"5","9","Nao Estou Trabalhando"
1415,"Ciencias Sociais (Licenciatura)",35.9,"0","5","Trabalho 40 horas semanais ou mais"
1416,"Ciencias Sociais (Licenciatura)",43.9,"6","9","Trabalho Eventualmente"
1417,"Ciencias Sociais (Licenciatura)",45.3,"5","2","Trabalho ate 20 horas semanais"
1418,"Ciencias Sociais (Licenciatura)",39.5,"6","9","Nao Estou Trabalhando"
1419,"Ciencias Sociais (Licenciatura)",26.4,"4","9","Nao Estou Trabalhando"
1420,"Ciencias Sociais (Licenciatura)",53.3,"4","9","Nao Estou Trabalhando"
1421,"Ciencias Sociais (Licenciatura)",40.6,"5","9","Nao Estou Trabalhando"
1422,"Ciencias Sociais (Licenciatura)",51.6,"4","7","Nao Estou Trabalhando"
1423,"Ciencias Sociais (Licenciatura)",10.9,"0","5","Trabalho ate 20 horas semanais"
1424,"Ciencias Sociais (Licenciatura)",27.2,"4","2","Trabalho 40 horas semanais ou mais"
1425,"Ciencias Sociais (Licenciatura)",35.9,"6","7","Nao Estou Trabalhando"
1426,"Ciencias Sociais (Licenciatura)",43.4,"5","5","Nao Estou Trabalhando"
1427,"Ciencias Sociais (Licenciatura)",47.9,"6","2","Trabalho 40 horas semanais ou mais"
1428,"Ciencias Sociais (Licenciatura)",42.6,"6","2","Nao Estou Trabalhando"
1429,"Ciencias Sociais (Licenciatura)",23.8,"2","7","Nao Estou Trabalhando"
1430,"Ciencias Sociais (Licenciatura)",51.7,"5","9","Trabalho 40 horas semanais ou mais"
1431,"Ciencias Sociais (Licenciatura)",35,"5","2","Nao Estou Trabalhando"
1432,"Ciencias Sociais (Licenciatura)",44,"3","5","Nao Estou Trabalhando"
1433,"Ciencias Sociais (Licenciatura)",43.1,"1","2","Trabalho ate 20 horas semanais"
1434,"Arquitetura e Urbanismo",65.4,"6","5","Trabalho 40 horas semanais ou mais"
1435,"Arquitetura e Urbanismo",73.6,"6","5","Trabalho de 21 a 31 horas semanais"
1436,"Arquitetura e Urbanismo",73.9,"6","5","Nao Estou Trabalhando"
1437,"Arquitetura e Urbanismo",47.6,"3","2","Trabalho ate 20 horas semanais"
1438,"Arquitetura e Urbanismo",29.9,"5","5","Nao Estou Trabalhando"
1439,"Arquitetura e Urbanismo",65.8,"6","2","Nao Estou Trabalhando"
